iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, NrBig, NrSmall, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingBigMM, fwRingSmallMM,  mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
4 , 30.4 , 0.5 , 0.5 , 33 , 57 , 42 , 147 , 132 , 3 , 7.073 , 37.905 , 45.791 , 37.905 , 45.791 , 0.991 , 0.87 , 69.672 , -0.2554539826339531 , 70.305 , 0.05 , 148.69690542666234
5 , 30.545454545454547 , 0.6 , 0.6 , 33 , 42 , 33 , 117 , 108 , 3 , 4.989 , 34.757 , 41.309 , 34.757 , 41.309 , 0.933 , 0.811 , 70.005 , -0.23570790854426404 , 75.032 , 0.05 , 141.06682010160768
4 , 30.6 , 0.5 , 0.5 , 40 , 54 , 42 , 148 , 136 , 4 , 4.154 , 28.654 , 33.592 , 28.654 , 33.592 , 0.973 , 0.851 , 70.13 , -0.24883181628415035 , 72.076 , 0.081 , 129.24547603500713
2 , 30.75 , 0.5 , 0.5 , 21 , 63 , 39 , 147 , 123 , 3 , 12.992 , 37.851 , 50.459 , 37.851 , 50.459 , 0.996 , 0.895 , 70.474 , -0.2708056912297836 , 70.757 , 0.05 , 153.31048103844847
3 , 30.814814814814813 , 0.5 , 0.5 , 36 , 52 , 40 , 140 , 128 , 4 , 4.757 , 30.625 , 36.273 , 30.625 , 36.273 , 0.93 , 0.849 , 70.622 , -0.26172617538471643 , 75.938 , 0.05 , 131.898622976536
4 , 31.0 , 0.6 , 0.6 , 18 , 45 , 30 , 108 , 93 , 3 , 11.335 , 37.523 , 49.764 , 37.523 , 49.764 , 0.922 , 0.853 , 71.047 , -0.2673645549865909 , 77.057 , 0.038 , 152.28679026471323
3 , 31.0 , 0.7 , 0.7 , 18 , 45 , 30 , 108 , 93 , 3 , 8.328 , 27.568 , 36.561 , 27.568 , 36.561 , 0.884 , 0.853 , 71.047 , -0.2798751135849963 , 80.37 , 0.05 , 129.1290703985648
3 , 31.085714285714285 , 0.6 , 0.6 , 21 , 48 , 33 , 117 , 102 , 3 , 9.143 , 34.446 , 44.375 , 34.446 , 44.375 , 0.935 , 0.858 , 71.243 , -0.2665962551207996 , 76.196 , 0.05 , 143.82030157737586
3 , 31.25 , 0.5 , 0.5 , 32 , 50 , 38 , 132 , 120 , 4 , 5.56 , 33.091 , 39.645 , 33.091 , 39.645 , 0.936 , 0.846 , 71.62 , -0.2582154693288525 , 76.517 , 0.05 , 137.73593951914046
4 , 31.25 , 0.5 , 0.5 , 32 , 50 , 38 , 132 , 120 , 4 , 5.56 , 33.091 , 39.645 , 33.091 , 39.645 , 0.936 , 0.846 , 71.62 , -0.2582154693288525 , 76.517 , 0.05 , 137.73593951914046
4 , 31.45 , 0.6 , 0.6 , 24 , 51 , 36 , 126 , 111 , 3 , 7.588 , 32.145 , 40.385 , 32.145 , 40.385 , 0.939 , 0.862 , 72.078 , -0.2677433114266649 , 76.76 , 0.05 , 137.530771597215
3 , 31.45 , 0.6 , 0.6 , 24 , 51 , 36 , 126 , 111 , 3 , 7.588 , 32.145 , 40.385 , 32.145 , 40.385 , 0.939 , 0.862 , 72.078 , -0.2677433114266649 , 76.76 , 0.05 , 137.530771597215
1 , 31.666666666666668 , 0.5 , 0.5 , 18 , 60 , 36 , 138 , 114 , 3 , 16.083 , 41.735 , 57.09 , 41.735 , 57.09 , 0.998 , 0.89 , 72.575 , -0.2668347902407682 , 72.72 , 0.038 , 163.82479191189253
3 , 31.714285714285715 , 0.5 , 0.5 , 21 , 54 , 36 , 129 , 111 , 3 , 13.087 , 45.251 , 58.644 , 45.251 , 58.644 , 1.003 , 0.874 , 72.684 , -0.25487377982802323 , 72.467 , 0.038 , 168.89495924250835
4 , 31.85185185185185 , 0.5 , 0.5 , 27 , 60 , 42 , 147 , 129 , 3 , 9.232 , 39.505 , 49.049 , 39.505 , 49.049 , 1.015 , 0.881 , 72.999 , -0.25544923137141606 , 71.92 , 0.05 , 153.55379914904375
4 , 31.875 , 0.6 , 0.6 , 24 , 45 , 33 , 114 , 102 , 3 , 7.638 , 36.684 , 45.501 , 36.684 , 45.501 , 0.947 , 0.839 , 73.052 , -0.24960935040497684 , 77.14 , 0.05 , 147.18500210095775
2 , 32.0 , 0.5 , 0.5 , 27 , 54 , 39 , 135 , 120 , 3 , 9.278 , 43.72 , 53.764 , 43.72 , 53.764 , 1.019 , 0.865 , 73.339 , -0.24323334825968834 , 71.972 , 0.05 , 162.4848601811509
2 , 32.111111111111114 , 0.6 , 0.6 , 18 , 51 , 33 , 120 , 102 , 3 , 11.259 , 34.413 , 45.838 , 34.413 , 45.838 , 0.948 , 0.869 , 73.593 , -0.2695293004856563 , 77.63 , 0.05 , 145.2514246017117
2 , 32.25 , 0.5 , 0.5 , 24 , 63 , 42 , 150 , 129 , 3 , 10.817 , 38.991 , 49.662 , 38.991 , 49.662 , 1.021 , 0.89 , 73.912 , -0.25915282462865435 , 72.392 , 0.05 , 153.65280040439538
2 , 32.25 , 0.5 , 0.5 , 24 , 63 , 42 , 150 , 129 , 3 , 10.817 , 38.991 , 49.662 , 38.991 , 49.662 , 1.021 , 0.89 , 73.912 , -0.25915282462865435 , 72.392 , 0.05 , 153.65280040439538
5 , 32.5 , 0.6 , 0.6 , 32 , 40 , 32 , 112 , 104 , 4 , 3.908 , 29.309 , 34.494 , 29.309 , 34.494 , 0.895 , 0.794 , 74.485 , -0.2367220603634 , 83.223 , 0.05 , 128.80350347790795
5 , 32.5 , 0.6 , 0.6 , 32 , 40 , 32 , 112 , 104 , 4 , 3.908 , 29.309 , 34.494 , 29.309 , 34.494 , 0.895 , 0.794 , 74.485 , -0.2367220603634 , 83.223 , 0.05 , 128.80350347790795
3 , 32.57142857142857 , 0.6 , 0.6 , 28 , 38 , 30 , 104 , 96 , 4 , 4.688 , 31.929 , 38.066 , 31.929 , 38.066 , 0.882 , 0.791 , 74.648 , -0.23883217321346278 , 84.635 , 0.038 , 134.99459016010178
2 , 32.68 , 0.5 , 0.5 , 30 , 57 , 42 , 144 , 129 , 3 , 8.028 , 41.666 , 50.324 , 41.666 , 50.324 , 1.028 , 0.868 , 74.897 , -0.24189760510705693 , 72.857 , 0.05 , 156.99042475466172
3 , 32.76190476190476 , 0.5 , 0.5 , 42 , 48 , 39 , 138 , 129 , 3 , 5.243 , 44.702 , 51.363 , 44.702 , 51.363 , 1.036 , 0.816 , 75.085 , -0.20492576417048936 , 72.476 , 0.05 , 161.06533958636786
3 , 32.888888888888886 , 0.6 , 0.6 , 27 , 48 , 36 , 123 , 111 , 3 , 6.481 , 34.807 , 42.233 , 34.807 , 42.233 , 0.96 , 0.842 , 75.376 , -0.24763774378673503 , 78.517 , 0.05 , 142.03989051347256
5 , 33.0 , 0.5 , 0.5 , 36 , 54 , 42 , 144 , 132 , 4 , 4.749 , 31.807 , 37.281 , 31.807 , 37.281 , 0.961 , 0.849 , 75.63 , -0.2513923969487844 , 78.699 , 0.05 , 134.08835872150723
4 , 33.0 , 0.5 , 0.5 , 36 , 54 , 42 , 144 , 132 , 4 , 4.749 , 31.807 , 37.281 , 31.807 , 37.281 , 0.961 , 0.849 , 75.63 , -0.2513923969487844 , 78.699 , 0.05 , 134.08835872150723
5 , 33.1578947368421 , 0.5 , 0.5 , 57 , 42 , 36 , 141 , 135 , 3 , 3.68 , 45.552 , 50.851 , 45.552 , 50.851 , 1.107 , 0.759 , 75.992 , -0.14325775519323003 , 68.647 , 0.081 , 163.40302695521677
2 , 33.291666666666664 , 0.5 , 0.5 , 48 , 51 , 42 , 150 , 141 , 3 , 4.448 , 41.505 , 47.064 , 41.505 , 47.064 , 1.089 , 0.818 , 76.299 , -0.18908623700496807 , 70.063 , 0.081 , 155.5684646405826
1 , 33.476190476190474 , 0.5 , 0.5 , 18 , 57 , 36 , 132 , 111 , 3 , 16.123 , 46.447 , 61.901 , 46.447 , 61.901 , 1.031 , 0.881 , 76.722 , -0.2500594143243286 , 74.415 , 0.038 , 173.3482019644776
1 , 33.476190476190474 , 0.5 , 0.5 , 18 , 57 , 36 , 132 , 111 , 3 , 16.123 , 46.447 , 61.901 , 46.447 , 61.901 , 1.031 , 0.881 , 76.722 , -0.2500594143243286 , 74.415 , 0.038 , 173.3482019644776
4 , 33.583333333333336 , 0.7 , 0.7 , 24 , 39 , 30 , 102 , 93 , 3 , 5.658 , 32.656 , 39.608 , 32.656 , 39.608 , 0.92 , 0.803 , 76.967 , -0.23478191565320183 , 83.66 , 0.05 , 137.26367082442295
2 , 33.785714285714285 , 0.5 , 0.5 , 21 , 66 , 42 , 153 , 129 , 3 , 12.965 , 39.884 , 52.027 , 39.884 , 52.027 , 1.046 , 0.895 , 77.431 , -0.2542923151395759 , 74.026 , 0.05 , 156.911268810492
2 , 33.785714285714285 , 0.5 , 0.5 , 21 , 66 , 42 , 153 , 129 , 3 , 12.965 , 39.884 , 52.027 , 39.884 , 52.027 , 1.046 , 0.895 , 77.431 , -0.2542923151395759 , 74.026 , 0.05 , 156.911268810492
2 , 33.785714285714285 , 0.5 , 0.5 , 21 , 66 , 42 , 153 , 129 , 3 , 12.965 , 39.884 , 52.027 , 39.884 , 52.027 , 1.046 , 0.895 , 77.431 , -0.2542923151395759 , 74.026 , 0.05 , 156.911268810492
2 , 34.0 , 0.5 , 0.5 , 30 , 51 , 39 , 132 , 120 , 3 , 8.071 , 47.976 , 57.125 , 47.976 , 57.125 , 1.054 , 0.845 , 77.922 , -0.21826725290155158 , 73.93 , 0.05 , 170.10075332285396
2 , 34.0 , 0.5 , 0.5 , 30 , 51 , 39 , 132 , 120 , 3 , 8.071 , 47.976 , 57.125 , 47.976 , 57.125 , 1.054 , 0.845 , 77.922 , -0.21826725290155158 , 73.93 , 0.05 , 170.10075332285396
4 , 34.22222222222222 , 0.5 , 0.5 , 45 , 35 , 30 , 115 , 110 , 5 , 2.943 , 35.999 , 40.521 , 35.999 , 40.521 , 0.919 , 0.722 , 78.432 , -0.18070321376386406 , 85.345 , 0.038 , 141.5199776371704
4 , 34.34615384615385 , 0.5 , 0.5 , 39 , 57 , 45 , 153 , 141 , 3 , 5.703 , 41.362 , 47.838 , 41.362 , 47.838 , 1.1 , 0.85 , 78.716 , -0.20647097936072129 , 71.56 , 0.081 , 156.2001587228022
4 , 34.34615384615385 , 0.5 , 0.5 , 39 , 57 , 45 , 153 , 141 , 3 , 5.703 , 41.362 , 47.838 , 41.362 , 47.838 , 1.1 , 0.85 , 78.716 , -0.20647097936072129 , 71.56 , 0.081 , 156.2001587228022
4 , 34.46153846153846 , 0.5 , 0.5 , 39 , 48 , 39 , 135 , 126 , 3 , 5.75 , 48.101 , 55.26 , 48.101 , 55.26 , 1.063 , 0.815 , 78.98 , -0.19510978714898908 , 74.299 , 0.05 , 168.3610112941638
4 , 34.61538461538461 , 0.5 , 0.5 , 52 , 50 , 42 , 152 , 144 , 4 , 3.04 , 32.096 , 35.964 , 32.096 , 35.964 , 1.062 , 0.803 , 79.333 , -0.18786352042549187 , 74.702 , 0.103 , 136.06008444744953
4 , 34.75555555555555 , 0.5 , 0.5 , 45 , 51 , 42 , 147 , 138 , 3 , 4.805 , 44.241 , 50.162 , 44.241 , 50.162 , 1.11 , 0.817 , 79.654 , -0.18122391205696847 , 71.76 , 0.081 , 161.40299958510943
3 , 34.75555555555555 , 0.5 , 0.5 , 45 , 51 , 42 , 147 , 138 , 3 , 4.805 , 44.241 , 50.162 , 44.241 , 50.162 , 1.11 , 0.817 , 79.654 , -0.18122391205696847 , 71.76 , 0.081 , 161.40299958510943
3 , 34.97142857142857 , 0.6 , 0.6 , 21 , 51 , 36 , 123 , 108 , 3 , 9.114 , 36.7 , 46.09 , 36.7 , 46.09 , 0.988 , 0.858 , 80.149 , -0.24907335709368844 , 81.122 , 0.05 , 147.79013651202632
4 , 35.0 , 0.7 , 0.7 , 18 , 42 , 30 , 102 , 90 , 3 , 8.361 , 33.472 , 42.561 , 33.472 , 42.561 , 0.935 , 0.83 , 80.214 , -0.2479749491452239 , 85.79 , 0.05 , 141.0332265993777
3 , 35.1 , 0.5 , 0.5 , 24 , 54 , 39 , 132 , 117 , 3 , 10.896 , 49.143 , 60.415 , 49.143 , 60.415 , 1.057 , 0.862 , 80.443 , -0.2288825893068212 , 76.105 , 0.038 , 174.5577366270518
3 , 35.2 , 0.6 , 0.6 , 18 , 48 , 33 , 114 , 99 , 3 , 11.295 , 40.138 , 51.681 , 40.138 , 51.681 , 0.979 , 0.854 , 80.672 , -0.24893747828780843 , 82.402 , 0.038 , 156.81851006638232
4 , 35.285714285714285 , 0.5 , 0.5 , 21 , 57 , 39 , 135 , 117 , 3 , 13.052 , 47.987 , 60.735 , 47.987 , 60.735 , 1.059 , 0.874 , 80.869 , -0.23623317058429516 , 76.364 , 0.038 , 173.72119293091896
4 , 35.357142857142854 , 0.6 , 0.6 , 21 , 45 , 33 , 111 , 99 , 3 , 9.175 , 41.87 , 51.912 , 41.87 , 51.912 , 0.982 , 0.836 , 81.033 , -0.2356527927756476 , 82.518 , 0.038 , 158.7812575420422
3 , 35.46666666666667 , 0.5 , 0.5 , 27 , 57 , 42 , 141 , 126 , 3 , 9.254 , 46.261 , 55.861 , 46.261 , 55.861 , 1.075 , 0.865 , 81.284 , -0.22499079519197673 , 75.613 , 0.05 , 167.12259315731427
5 , 35.65 , 0.5 , 0.5 , 40 , 46 , 38 , 132 , 124 , 4 , 4.187 , 38.477 , 43.832 , 38.477 , 43.832 , 0.996 , 0.799 , 81.704 , -0.20639316077713565 , 82.032 , 0.05 , 147.30916846165834
5 , 35.714285714285715 , 0.7 , 0.7 , 28 , 40 , 32 , 108 , 100 , 4 , 3.434 , 24.564 , 28.899 , 24.564 , 28.899 , 0.932 , 0.791 , 81.851 , -0.22225232774111486 , 87.823 , 0.081 , 120.46280428978918
4 , 35.714285714285715 , 0.7 , 0.7 , 28 , 40 , 32 , 108 , 100 , 4 , 3.434 , 24.564 , 28.899 , 24.564 , 28.899 , 0.932 , 0.791 , 81.851 , -0.22225232774111486 , 87.823 , 0.081 , 120.46280428978918
1 , 36.0 , 0.5 , 0.5 , 18 , 54 , 36 , 126 , 108 , 3 , 16.166 , 52.742 , 68.322 , 52.742 , 68.322 , 1.077 , 0.869 , 82.506 , -0.22700130337992658 , 76.607 , 0.038 , 186.06404068278778
3 , 36.0 , 0.6 , 0.6 , 18 , 54 , 36 , 126 , 108 , 3 , 11.226 , 36.627 , 47.446 , 36.627 , 47.446 , 1.003 , 0.869 , 82.506 , -0.2516820783709929 , 82.259 , 0.05 , 149.0722504741583
2 , 36.0 , 0.6 , 0.6 , 18 , 54 , 36 , 126 , 108 , 3 , 11.226 , 36.627 , 47.446 , 36.627 , 47.446 , 1.003 , 0.869 , 82.506 , -0.2516820783709929 , 82.259 , 0.05 , 149.0722504741583
2 , 36.0 , 0.6 , 0.6 , 18 , 54 , 36 , 126 , 108 , 3 , 11.226 , 36.627 , 47.446 , 36.627 , 47.446 , 1.003 , 0.869 , 82.506 , -0.2516820783709929 , 82.259 , 0.05 , 149.0722504741583
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 4.25 , 27.307 , 32.539 , 27.307 , 32.539 , 0.894 , 0.787 , 83.461 , -0.23222106295066014 , 93.357 , 0.05 , 124.84585253136638
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 4.25 , 27.307 , 32.539 , 27.307 , 32.539 , 0.894 , 0.787 , 83.461 , -0.23222106295066014 , 93.357 , 0.05 , 124.84585253136638
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 4.25 , 27.307 , 32.539 , 27.307 , 32.539 , 0.894 , 0.787 , 83.461 , -0.23222106295066014 , 93.357 , 0.05 , 124.84585253136638
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 4.25 , 27.307 , 32.539 , 27.307 , 32.539 , 0.894 , 0.787 , 83.461 , -0.23222106295066014 , 93.357 , 0.05 , 124.84585253136638
4 , 36.75 , 0.6 , 0.6 , 40 , 35 , 30 , 110 , 105 , 5 , 2.362 , 28.062 , 31.579 , 28.062 , 31.579 , 0.902 , 0.72 , 84.225 , -0.18456703688625115 , 93.376 , 0.05 , 124.64142561926163
2 , 36.833333333333336 , 0.5 , 0.5 , 27 , 51 , 39 , 129 , 117 , 3 , 9.304 , 53.258 , 63.398 , 53.258 , 63.398 , 1.087 , 0.842 , 84.416 , -0.20568125089569528 , 77.66 , 0.038 , 181.6562539555642
2 , 36.833333333333336 , 0.5 , 0.5 , 27 , 51 , 39 , 129 , 117 , 3 , 9.304 , 53.258 , 63.398 , 53.258 , 63.398 , 1.087 , 0.842 , 84.416 , -0.20568125089569528 , 77.66 , 0.038 , 181.6562539555642
3 , 37.0 , 0.6 , 0.6 , 30 , 45 , 36 , 120 , 111 , 3 , 5.641 , 40.731 , 47.512 , 40.731 , 47.512 , 1.019 , 0.809 , 84.798 , -0.20623541357695452 , 83.217 , 0.05 , 153.2431145410982
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 16.083 , 49.188 , 63.931 , 49.188 , 63.931 , 1.09 , 0.881 , 85.125 , -0.23069173488465233 , 78.096 , 0.038 , 178.11918979180194
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 16.083 , 49.188 , 63.931 , 49.188 , 63.931 , 1.09 , 0.881 , 85.125 , -0.23069173488465233 , 78.096 , 0.038 , 178.11918979180194
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 16.083 , 49.188 , 63.931 , 49.188 , 63.931 , 1.09 , 0.881 , 85.125 , -0.23069173488465233 , 78.096 , 0.038 , 178.11918979180194
2 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 4.733 , 34.178 , 39.368 , 34.178 , 39.368 , 1.073 , 0.849 , 86.156 , -0.21443246597019233 , 80.295 , 0.081 , 140.5453010449999
3 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 4.733 , 34.178 , 39.368 , 34.178 , 39.368 , 1.073 , 0.849 , 86.156 , -0.21443246597019233 , 80.295 , 0.081 , 140.5453010449999
3 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 4.733 , 34.178 , 39.368 , 34.178 , 39.368 , 1.073 , 0.849 , 86.156 , -0.21443246597019233 , 80.295 , 0.081 , 140.5453010449999
1 , 37.8 , 0.5 , 0.5 , 30 , 54 , 42 , 138 , 126 , 3 , 8.048 , 50.814 , 59.536 , 50.814 , 59.536 , 1.114 , 0.845 , 86.631 , -0.19859632916268022 , 77.766 , 0.05 , 175.35031781915427
1 , 37.8 , 0.5 , 0.5 , 30 , 54 , 42 , 138 , 126 , 3 , 8.048 , 50.814 , 59.536 , 50.814 , 59.536 , 1.114 , 0.845 , 86.631 , -0.19859632916268022 , 77.766 , 0.05 , 175.35031781915427
2 , 37.8 , 0.5 , 0.5 , 30 , 54 , 42 , 138 , 126 , 3 , 8.048 , 50.814 , 59.536 , 50.814 , 59.536 , 1.114 , 0.845 , 86.631 , -0.19859632916268022 , 77.766 , 0.05 , 175.35031781915427
6 , 38.0 , 0.5 , 0.5 , 72 , 38 , 34 , 148 , 144 , 4 , 2.127 , 38.452 , 41.767 , 38.452 , 41.767 , 1.136 , 0.686 , 87.09 , -0.0844966525901174 , 76.664 , 0.103 , 148.21905233260372
7 , 38.0 , 0.5 , 0.5 , 72 , 38 , 34 , 148 , 144 , 4 , 2.127 , 38.452 , 41.767 , 38.452 , 41.767 , 1.136 , 0.686 , 87.09 , -0.0844966525901174 , 76.664 , 0.103 , 148.21905233260372
5 , 38.266666666666666 , 0.5 , 0.5 , 45 , 42 , 36 , 129 , 123 , 3 , 4.853 , 57.502 , 64.164 , 57.502 , 64.164 , 1.139 , 0.755 , 87.701 , -0.13013745346856764 , 76.998 , 0.05 , 186.66634166053979
5 , 38.333333333333336 , 0.6 , 0.6 , 36 , 46 , 38 , 128 , 120 , 4 , 3.324 , 29.653 , 33.772 , 29.653 , 33.772 , 1.01 , 0.797 , 87.854 , -0.20051359597069202 , 86.984 , 0.081 , 130.42452412254877
4 , 38.4 , 0.5 , 0.5 , 40 , 48 , 40 , 136 , 128 , 4 , 4.178 , 40.036 , 45.202 , 40.036 , 45.202 , 1.034 , 0.799 , 88.006 , -0.1941076240789279 , 85.112 , 0.05 , 150.23831894259843
2 , 38.5 , 0.5 , 0.5 , 24 , 63 , 45 , 150 , 132 , 3 , 10.817 , 46.789 , 57.137 , 46.789 , 57.137 , 1.125 , 0.878 , 88.236 , -0.21702706673597022 , 78.432 , 0.05 , 168.92599044909613
5 , 38.63636363636363 , 0.5 , 0.5 , 44 , 50 , 42 , 144 , 136 , 4 , 3.707 , 37.862 , 42.414 , 37.862 , 42.414 , 1.081 , 0.8 , 88.548 , -0.17945670203693648 , 81.913 , 0.081 , 147.27582000806524
6 , 38.63636363636363 , 0.5 , 0.5 , 44 , 50 , 42 , 144 , 136 , 4 , 3.707 , 37.862 , 42.414 , 37.862 , 42.414 , 1.081 , 0.8 , 88.548 , -0.17945670203693648 , 81.913 , 0.081 , 147.27582000806524
4 , 38.78787878787879 , 0.5 , 0.5 , 33 , 48 , 39 , 129 , 120 , 3 , 7.133 , 56.744 , 65.169 , 56.744 , 65.169 , 1.135 , 0.812 , 88.895 , -0.16909773945085743 , 78.322 , 0.05 , 186.91343417166794
4 , 38.86363636363637 , 0.5 , 0.5 , 33 , 57 , 45 , 147 , 135 , 3 , 7.073 , 48.818 , 56.444 , 48.818 , 56.444 , 1.129 , 0.847 , 89.069 , -0.19486781899528355 , 78.892 , 0.05 , 170.26184432579927
4 , 39.0 , 0.6 , 0.6 , 28 , 42 , 34 , 112 , 104 , 4 , 4.661 , 34.951 , 40.624 , 34.951 , 40.624 , 0.972 , 0.791 , 89.381 , -0.20940008351596068 , 91.956 , 0.05 , 140.57500790370773
1 , 39.08571428571429 , 0.5 , 0.5 , 21 , 54 , 39 , 129 , 114 , 3 , 13.087 , 56.112 , 68.961 , 56.112 , 68.961 , 1.126 , 0.859 , 89.578 , -0.20355994171382386 , 79.554 , 0.038 , 190.07258691758443
3 , 39.111111111111114 , 0.5 , 0.5 , 27 , 60 , 45 , 147 , 132 , 3 , 9.232 , 48.8 , 58.044 , 48.8 , 58.044 , 1.135 , 0.865 , 89.636 , -0.20531284953342327 , 78.974 , 0.05 , 171.8441502202137
4 , 39.111111111111114 , 0.5 , 0.5 , 27 , 60 , 45 , 147 , 132 , 3 , 9.232 , 48.8 , 58.044 , 48.8 , 58.044 , 1.135 , 0.865 , 89.636 , -0.20531284953342327 , 78.974 , 0.05 , 171.8441502202137
2 , 39.51020408163265 , 0.5 , 0.5 , 21 , 66 , 45 , 153 , 132 , 3 , 12.965 , 46.848 , 58.636 , 46.848 , 58.636 , 1.143 , 0.886 , 90.551 , -0.21657412562384876 , 79.222 , 0.05 , 170.4846088765499
3 , 39.51020408163265 , 0.5 , 0.5 , 21 , 66 , 45 , 153 , 132 , 3 , 12.965 , 46.848 , 58.636 , 46.848 , 58.636 , 1.143 , 0.886 , 90.551 , -0.21657412562384876 , 79.222 , 0.05 , 170.4846088765499
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 11.259 , 42.771 , 53.691 , 42.771 , 53.691 , 1.056 , 0.854 , 90.909 , -0.2236800880019772 , 86.088 , 0.05 , 161.46174495884497
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 11.259 , 42.771 , 53.691 , 42.771 , 53.691 , 1.056 , 0.854 , 90.909 , -0.2236800880019772 , 86.088 , 0.05 , 161.46174495884497
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 11.259 , 42.771 , 53.691 , 42.771 , 53.691 , 1.056 , 0.854 , 90.909 , -0.2236800880019772 , 86.088 , 0.05 , 161.46174495884497
4 , 40.0 , 0.7 , 0.7 , 18 , 45 , 33 , 108 , 96 , 3 , 8.328 , 35.838 , 44.413 , 35.838 , 44.413 , 0.995 , 0.831 , 91.673 , -0.2281701035143533 , 92.134 , 0.05 , 145.25134447484314
4 , 40.0 , 0.7 , 0.7 , 18 , 45 , 33 , 108 , 96 , 3 , 8.328 , 35.838 , 44.413 , 35.838 , 44.413 , 0.995 , 0.831 , 91.673 , -0.2281701035143533 , 92.134 , 0.05 , 145.25134447484314
2 , 40.111111111111114 , 0.5 , 0.5 , 18 , 57 , 39 , 132 , 114 , 3 , 16.123 , 55.936 , 70.77 , 55.936 , 70.77 , 1.143 , 0.87 , 91.928 , -0.20544273970488813 , 80.427 , 0.038 , 191.705780251399
2 , 40.111111111111114 , 0.5 , 0.5 , 18 , 57 , 39 , 132 , 114 , 3 , 16.123 , 55.936 , 70.77 , 55.936 , 70.77 , 1.143 , 0.87 , 91.928 , -0.20544273970488813 , 80.427 , 0.038 , 191.705780251399
5 , 40.375 , 0.6 , 0.6 , 24 , 51 , 39 , 126 , 114 , 3 , 7.588 , 41.567 , 49.469 , 41.567 , 49.469 , 1.069 , 0.84 , 92.533 , -0.20967017416461964 , 86.56 , 0.05 , 156.03655995311865
4 , 40.375 , 0.6 , 0.6 , 24 , 51 , 39 , 126 , 114 , 3 , 7.588 , 41.567 , 49.469 , 41.567 , 49.469 , 1.069 , 0.84 , 92.533 , -0.20967017416461964 , 86.56 , 0.05 , 156.03655995311865
3 , 40.375 , 0.6 , 0.6 , 24 , 51 , 39 , 126 , 114 , 3 , 7.588 , 41.567 , 49.469 , 41.567 , 49.469 , 1.069 , 0.84 , 92.533 , -0.20967017416461964 , 86.56 , 0.05 , 156.03655995311865
3 , 40.611111111111114 , 0.5 , 0.5 , 36 , 51 , 42 , 138 , 129 , 3 , 6.349 , 55.177 , 62.537 , 55.177 , 62.537 , 1.16 , 0.813 , 93.074 , -0.16226373710530267 , 80.236 , 0.05 , 182.71443440943
3 , 40.611111111111114 , 0.5 , 0.5 , 36 , 51 , 42 , 138 , 129 , 3 , 6.349 , 55.177 , 62.537 , 55.177 , 62.537 , 1.16 , 0.813 , 93.074 , -0.16226373710530267 , 80.236 , 0.05 , 182.71443440943
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 9.278 , 56.413 , 66.083 , 56.413 , 66.083 , 1.168 , 0.843 , 93.965 , -0.1789706219870817 , 80.449 , 0.05 , 187.49684966407793
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 9.278 , 56.413 , 66.083 , 56.413 , 66.083 , 1.168 , 0.843 , 93.965 , -0.1789706219870817 , 80.449 , 0.05 , 187.49684966407793
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 9.278 , 56.413 , 66.083 , 56.413 , 66.083 , 1.168 , 0.843 , 93.965 , -0.1789706219870817 , 80.449 , 0.05 , 187.49684966407793
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 9.278 , 56.413 , 66.083 , 56.413 , 66.083 , 1.168 , 0.843 , 93.965 , -0.1789706219870817 , 80.449 , 0.05 , 187.49684966407793
