thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3008951128990519,4.003343117072119,1.5268324239662792,6.0,208.3,7.9,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.300241484864732,4.010685776841822,1.5358395891197372,4.0,208.2,7.9,10.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3005502839849494,3.969357026496006,1.5433565585152826,0.0,210.0,7.9,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001207462792483,4.089000816760756,1.5177375369924802,4.0,203.3,7.8,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001550706465201,4.069344889813276,1.5233371506156177,6.0,204.7,7.8,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000410435748005,4.075306306171589,1.5270736739833937,0.0,203.1,7.8,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000778878256602,4.089895920508185,1.5263830340279765,1.0,204.0,7.8,10.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000560865847005,4.104804828838743,1.514047678513449,3.0,201.4,7.8,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001744463406165,4.094342483037811,1.5228156817412613,1.0,203.9,7.8,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.300062674470587,4.099110058085457,1.5190065499406231,4.0,203.5,7.8,11.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.300055086265605,4.096872176719772,1.5199184993458448,5.0,203.7,7.8,11.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000153087028606,4.136240326810538,1.514284439232834,5.0,202.0,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000061338211218,4.161457054453494,1.507616371775211,0.0,200.4,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000044998263722,4.122339773003626,1.5147915762614377,6.0,202.8,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000385384100826,4.130746314743723,1.515992812261207,5.0,202.4,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000522596078034,4.127250018993985,1.5187021725258072,4.0,203.3,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000134456528284,4.171066875857552,1.5051694060090748,3.0,200.2,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000381448705738,4.15708043308001,1.5064499840950512,6.0,201.1,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000232589100731,4.127917421382601,1.5158007727113303,6.0,202.3,7.8,11.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000002417266815,4.178056973426814,1.5040230096817298,1.0,199.2,7.8,11.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000177074117277,4.184685593547965,1.5051959377107695,6.0,198.9,7.8,11.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000497428244514,4.199361196104965,1.5002517893569132,1.0,197.5,7.8,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000163232768618,4.200087274579142,1.5033841106897363,5.0,197.4,7.7,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000057192732483,4.164229552577858,1.5080529253975072,7.0,199.4,7.8,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000883924348487,4.209921166298468,1.501428973713895,3.0,196.8,7.7,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000719842870218,4.180335890387827,1.5045408999982692,6.0,198.4,7.8,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001501892517578,4.204230941427557,1.4988410496111029,2.0,196.8,7.7,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000090329633262,4.167669336430875,1.5102849472264936,3.0,199.3,7.8,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000304160370112,4.156716579438195,1.508508800890863,2.0,199.1,7.8,10.9
Time taken (seconds),,,,,,,,,,,,,,,
2026-03-24 16:02:44,,,,,,,,,,,,,,,
