Thigh_left_length,Calf_left_length,Thigh_right_length,Calf_right_length,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.2380328013315573,0.24513158725044654,0.29177061506314206,0.25693846660052305,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.10745738422843015,0.37330767595391806,3.5085995370577687,24.161187170633813,0.3927293438826754,0.2229304952684303,47b11eb7,8.134100808072457,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,0.29177061506314206,0.25693846660052305,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.10745738422843015,0.37330767595391806,4.941906007348384,24.161187170633813,0.3927293438826754,0.2229304952684303,47b11eb7,8.134100808072457,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,0.29177061506314206,0.25693846660052305,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.10745738422843015,0.37330767595391806,3.6117900536004726,24.161187170633813,0.3927293438826754,0.2229304952684303,47b11eb7,8.134100808072457,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,0.29177061506314206,0.25693846660052305,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.10745738422843015,0.37330767595391806,4.5770367862506465,24.161187170633813,0.3927293438826754,0.2229304952684303,47b11eb7,8.134100808072457,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,0.29177061506314206,0.25693846660052305,MN8014,VT8020,6.075410784918208,8.794906592377789,SSPG,CPG,0.952,0.948,0.10745738422843015,0.37330767595391806,5.110978961263964,24.161187170633813,0.3927293438826754,0.2229304952684303,47b11eb7,8.134100808072457,477.7,4.3,34.6
0.25882454973770086,0.24338257151051917,0.2986157977063919,0.244958099232496,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.1010961152789641,0.3974753464905007,18.105223016170818,66.69804699570882,0.721980777727858,1.3391757185143915,8cb6afdc,14.34837263075069,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,0.2986157977063919,0.244958099232496,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.1010961152789641,0.3974753464905007,25.92954581191101,66.69804699570882,0.721980777727858,1.3391757185143915,8cb6afdc,14.34837263075069,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,0.2986157977063919,0.244958099232496,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.1010961152789641,0.3974753464905007,25.380740119417396,66.69804699570882,0.721980777727858,1.3391757185143915,8cb6afdc,14.34837263075069,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,0.2986157977063919,0.244958099232496,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.1010961152789641,0.3974753464905007,25.99602936514332,66.69804699570882,0.721980777727858,1.3391757185143915,8cb6afdc,14.34837263075069,436.7,4.8,28.6
0.25882454973770086,0.24338257151051917,0.2986157977063919,0.244958099232496,U12,MN8014,11.050610390663632,8.152664291306266,CPG,CPG,0.941,0.942,0.1010961152789641,0.3974753464905007,26.267496307282656,66.69804699570882,0.721980777727858,1.3391757185143915,8cb6afdc,14.34837263075069,436.7,4.8,28.6
0.2511828848643808,0.24273375448331724,0.25006577736465996,0.24788136671322386,U12,MN8014,9.707065341994163,11.395667198684208,WPG,WPG,0.94,0.903,0.10793065520376124,0.331052486734482,16.813275846013052,62.36067341485002,0.9324024402140171,0.9412787837461364,d17816a0,16.896373924577276,568.8,6.3,29.7
