thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.15007800545688663,0.1513877608278867,U10,U10,6.0,6.0,SSPG,SSPG,0.0745282084192316,0.5993086447504266,3.5236602176868943,-1.48539431611866,1.0,286.8,5.5,50.0
0.15000100594954302,0.1519459593640023,U10,U10,6.0,6.0,SSPG,SSPG,0.0745760636394353,0.5990796192051189,3.252313185742503,-1.4750990066511027,3.0,268.7,5.6,49.6
0.15000005981627604,0.1531994825269308,U10,U10,6.0,6.0,SSPG,SSPG,0.0751949303047892,0.5977286920998374,3.490151382626004,-1.4553881042255468,5.0,255.7,5.6,49.6
0.15003431558260968,0.151159305319158,U10,U10,6.0,6.0,SSPG,SSPG,0.0743423195628165,0.5957455796843678,3.935364438817533,-1.4693082317671484,5.0,237.9,5.5,49.8
0.15000001452282324,0.1520547733860846,U10,U10,6.0,6.0,SSPG,SSPG,0.0751392457665281,0.5985267240896956,3.5580273192439265,-1.43123490224837,0.0,245.9,5.7,49.8
0.15002630420864102,0.1520673312889081,U10,U10,6.0,6.0,SSPG,SSPG,0.076054889033094,0.5995667729465757,3.721210967662408,-1.3993252903996631,3.0,234.1,5.5,49.7
0.15001073307304502,0.1516570185854614,U10,U10,6.0,6.0,SSPG,SSPG,0.0755045542187782,0.5997064469368878,3.581969414813169,-1.43526024513693,7.0,250.2,5.5,49.7
0.1500712344993417,0.1512134473244214,U10,U10,6.0,6.0,SSPG,SSPG,0.0757866669492212,0.5989209118328278,3.855723286901239,-1.4339057390798238,3.0,235.3,5.5,49.6
0.15000035875561543,0.1511233499024954,U10,U10,6.0,6.0,SSPG,SSPG,0.0755143749145422,0.5988400439839964,3.6639805836823696,-1.4470992207281177,1.0,247.4,5.6,49.6
0.15000057457692584,0.1515438989216533,U10,U10,6.0,6.0,SSPG,SSPG,0.0759911764654171,0.5972867873540983,3.7603997620053913,-1.4504135514898062,5.0,237.4,5.5,49.6
0.15000592744839122,0.152673234032701,U10,U10,6.0,6.0,SSPG,SSPG,0.0758528140009008,0.5996637534376548,3.5042832189738715,-1.4450620524051636,3.0,248.1,5.6,49.5
0.1500218970435909,0.1514137613128958,U10,U10,6.0,6.0,SSPG,SSPG,0.0750470469788318,0.5993973771240968,3.608602174696888,-1.4568340990167268,4.0,258.3,5.8,49.7
0.1500000003718652,0.1510416305219648,U10,U10,6.0,6.0,SSPG,SSPG,0.075838847657489,0.5998427497413601,3.548745574623828,-1.4323083041726452,3.0,248.4,5.7,49.5
0.15000155983486968,0.1515326281649529,U10,U10,6.0,6.0,SSPG,SSPG,0.0761196922220908,0.5998351802462973,3.351132390616568,-1.452486677249054,3.0,266.3,5.6,49.3
0.15000003138828533,0.1506220700247158,U10,U10,6.0,6.0,SSPG,SSPG,0.0761683939559605,0.5998826046666488,3.447227306347039,-1.4218211368401124,6.0,254.1,5.7,49.2
0.15003548828988797,0.1507933566528843,U10,U10,6.0,6.0,SSPG,SSPG,0.0766118559949825,0.5998029866399686,2.973847770812805,-1.4081082696024465,0.0,283.6,5.9,49.2
0.15001860071249046,0.1514836590762192,U10,U10,6.0,6.0,SSPG,SSPG,0.0758308510315129,0.5999879551100518,3.280203758471492,-1.4254965599524925,3.0,264.4,5.7,49.4
0.15001857319252196,0.1513093111489228,U10,U10,6.0,6.0,SSPG,SSPG,0.0755337173747019,0.5998383532102702,3.393569987981015,-1.453565493143973,3.0,270.0,5.8,49.6
