Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.2070139896915845,0.25970364498940257,U8,U10,14.694260797419027,15.973964235373957,WPG,WPG,0.11755940982678244,0.12556572933123694,31.9633071120515,130.78479261330568,0.4942739283045965,1.9204866858995462,aaa4f05b,170.2,5.3,28.1
0.2103107762033867,0.2735670883649598,U8,U10,7.651819810497071,15.52535060146376,CPG,WPG,0.1224917988345183,0.12304288007779157,26.365551612450847,130.8433677348445,0.24305058653114586,1.3327970696997382,f9730d43,159.2,4.8,31.8
0.20722815466096972,0.26213726392373377,U10,U10,7.77498373937757,20.170508235592475,CPG,WPG,0.11557977391561337,0.12302191127732393,27.519168279411392,119.13423205932108,0.4877281219669636,1.6012318178630711,437acc57,156.1,6.2,34.3
0.21701808637132827,0.2691815409448154,U8,U10,9.41445904366623,18.31465242804356,CPG,WPG,0.11823932238712631,0.12740177811159378,28.00683331506923,143.03543950395112,0.2248038191182817,1.3329525200972712,896c0444,185.2,3.9,28.8
0.19824982513669565,0.27082794467441307,U8,U10,14.743730875942727,17.85768100448839,WPG,WPG,0.11549243468610758,0.11530816514055309,15.428489162973353,127.38761986025919,0.5948730236617426,0.9598112699521718,79f369e3,197.8,5.2,27.2
0.19852002765990395,0.2719451613895903,U8,U8,12.424565483396345,21.991543942201424,CPG,WPG,0.1164380289254306,0.11706893820767347,11.98586066508739,103.54362412131344,0.5226057280272663,0.6762490265583051,e612e343,185.1,5.3,29.0
0.1997400141136617,0.255185806368832,U8,U10,13.404865431008083,18.931226543558513,WPG,WPG,0.11708176474326533,0.11447143910136351,11.281514879489741,75.33143629645892,0.507859105803205,0.6257021336248064,5b3e4c6b,115.1,5.4,33.2
0.21696159015627797,0.26994035142339373,U8,U10,11.746128638955426,19.643611200098658,CPG,WPG,0.10737330804245762,0.11197724697509773,30.054352899937086,72.76243627646443,0.4430123375668896,1.7036516147685865,7fae5336,164.7,5.4,27.3
0.2011227564710077,0.2517954652856204,U8,U10,15.939754267440868,15.434497923900537,WPG,WPG,0.11729142284818571,0.12109888473345436,4.301661792887063,190.58827653995607,0.4681129169780384,0.23447177865262994,a6995dbc,141.8,4.6,25.9
0.21904202224339703,0.26097353836148607,U8,U10,15.613421323269435,15.892567408276138,WPG,WPG,0.10893647157961994,0.1289573046346013,29.875036335133807,124.37823629264281,0.5744998324200699,1.6494967435661845,908a41fb,203.8,4.9,27.4
0.20110534136407446,0.24973871088309818,U8,U10,16.162928472365934,16.0387636112304,WPG,WPG,0.11524942316220568,0.11754182048860778,7.891099523677048,158.1576346775851,0.5199655410517301,0.436227271808953,0dc5fed0,158.0,4.7,30.4
0.21447947808355383,0.2735504471872113,U8,U8,12.847448405650923,20.862312985139862,WPG,WPG,0.1072857267595114,0.10532963502504547,9.732391697123447,86.47833876521851,0.4803373340702034,0.516937245053496,337161e9,152.4,5.3,27.5
0.2327617126766862,0.2736446269528919,U8,U10,10.271494976064222,15.280931483124643,CPG,WPG,0.10948591678156416,0.13115545175337384,22.621624336176335,90.30823418020714,0.01579234039522002,0.8352297225772389,eac82edb,168.3,5.0,28.4
0.2175081058352912,0.2664595820935032,U8,U10,13.28816586776832,12.76095967386398,WPG,WPG,0.10854755140646136,0.11243490644952953,20.10893319756215,75.23963452014364,0.10836108381636435,0.8403620788419457,0080e66a,208.6,5.1,27.1
0.21864950404796205,0.26325819573330883,U8,U10,12.766667504310986,20.351159439014797,WPG,WPG,0.11163017655605467,0.11542488449095112,29.224613459705786,98.8523237484087,0.06716561513955296,1.0291697396467454,6d1c8c57,178.2,4.8,24.2
0.21470511872214054,0.2637591256136302,U8,U10,16.69212891054655,18.27939611844134,WPG,WPG,0.10986991820841821,0.12428378445385106,31.09266014951417,200.43616963219216,0.1024401338899038,1.3396229048440111,5c490ab7,198.9,5.2,32.3
0.21891106197241483,0.2822333301433272,U8,U10,9.001641525283208,16.248323384916077,CPG,WPG,0.103997764812684,0.11887555466619917,23.263323533585364,91.9904444560216,0.07684032460278574,0.828644529000454,088fa0ec,107.5,5.7,24.4
0.2135004724513706,0.27819934190126006,U8,U8,10.930781937426417,19.327641772261824,CPG,WPG,0.12304015969258156,0.12113368251597387,22.900938339649553,71.90607789183801,0.7243671061065259,1.5323734161319746,b1c31436,199.9,4.8,27.5
