thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,best_index,best_cost,ac1,ac2,ac3
0.23397994894004293,0.2449537073595235,VT8020,MN8014,48.700375981294314,21.650439261036205,WPG,WPG,0.105918230392025,0.058056628762903434,5,17.6533025674817,246.9,4.4,22.1
0.2376031371378274,0.26515310027247313,VT8020,MN8014,43.17437323523034,16.130590730605086,WPG,WPG,0.09888300718391173,0.055634829683831134,1,16.56394363369291,230.4,5.1,24.3
0.2200329542120061,0.2251116820916414,VT8020,VT8020,44.44225574668533,23.253923520738798,WPG,WPG,0.09357230512107509,0.06298412754399192,0,29.75293608167055,179.2,4.5,22.5
0.22477001651084294,0.2563138339498568,MAD_M6C12,VT8020,51.924104818398746,19.47790479238676,WPG,WPG,0.08960077618043759,0.07944285875460624,0,19.281201739135774,209.2,5.8,22.5
0.21118618423287944,0.2409492086110157,MAD_M6C12,VT8020,49.901632714760765,18.689696818466125,WPG,WPG,0.07783768831293436,0.08696257979467285,4,17.467576762228553,160.2,5.9,25.1
0.22281219704707483,0.2564897236734125,VT8020,MN8014,42.71740481709396,21.168690663937387,WPG,WPG,0.0937267478262557,0.08423918214020545,0,19.307616875990547,162.2,5.3,20.0
0.240432423519512,0.2716741093534576,MAD_M6C12,MN8014,44.67880965938473,18.23278189372688,WPG,WPG,0.09291954232370726,0.0777369474885754,6,26.286322628688318,208.7,5.9,21.1
0.2135401841277974,0.24656408284529385,MAD_M6C12,MN8014,46.61922353487391,24.707607371472044,WPG,WPG,0.07823381321554188,0.1080385657871839,3,16.74781326915879,128.0,5.7,14.5
0.2229685424525814,0.22349476811838664,MAD_M6C12,VT8020,48.60850392727679,26.830483094798865,WPG,WPG,0.0871373539655179,0.08625781939584487,4,16.29523807360386,104.0,6.2,16.3
0.2186587623208917,0.26057596370629404,MAD_M6C12,MN8014,42.304984904311475,18.2830535885996,WPG,WPG,0.07876300159532883,0.09628134602172977,1,22.486443699124173,125.2,7.3,14.1
0.22919233473173795,0.23596600672202186,MAD_M6C12,MN8014,43.85154597998035,21.9656410300757,WPG,WPG,0.08343553466730047,0.09501615067416747,5,17.170200978698727,74.9,6.4,12.0
0.20606884120744628,0.2309489769012864,MAD_M6C12,VT8020,43.45144520112554,27.69235240554898,WPG,WPG,0.0714027201923651,0.09011497052557972,2,23.30710867623337,77.8,6.9,10.0
